The Dark Knight Rises (2012)	Arana, Tomas	2012
Trois couleurs: Blanc (1994)	Morier-Genoud, Philippe	1994
Real Vampires (2007)	Thomas, Vincent (IV)	2007
Underground (1995)	Stavreva, Albena	1995
Rango (2011)	Root, Stephen (I)	2011
The Artist (2011/I)	Chism, Amanda	2011
Revenge of the River (2007)	Retherford, Bill	2007
Ri-teon (2007)	Kim, Myung-min	2007
The Longest Day (1962)	Champion, Jean	1962
Argo (2012)	Kalmenson, Bill	2012
Gosford Park (2001)	Gerrard, Tilly (I)	2001
The Godfather (1972)	Vlahakis, Matthew	1972
Star Wars (1977)	Gagliano, Ted	1977
Juno (2007)	Hanson, Dallas	2007
Inception (2010)	Dagory, Jean-Michel	2010
Star Wars: Episode V - The Empire Strikes Back (1980)	McQuarrie, Ralph	1980
Little Miss Sunshine (2006)	Bolo, Terry	2006
Frida (2002)	Bravo, Lucia	2002
World War Z (2013)	Pfeffer, Ori	2013
Nuovo Cinema Paradiso (1988)	Lagan?, Nellina	1988
Dogville (2003)	Ivanek, Zeljko	2003
A Beautiful Mind (2001)	Allen, David B.	2001
The Man Who Shot Liberty Valance (1962)	Miles, Vera	1962
World War Z (2013)	Hornsby, Graham	2013
No Man's Land: Latin Edition 2 (2001) (V)	Lola (II)	2001
Juno (2007)	Gorin, Oliver	2007
Avatar (2009)	Jelkes, Brandon	2009
The Warriors (1979)	Remar, James	1979
Man on the Moon (1999)	Byrne, Gerry Robert	1999
Enter the Dragon (1973)	Chan, Lung	1973
There Will Be Blood (2007)	Froio, Vince	2007
Up Jump the Boogie (2009)	Ridley, Malcolm (III)	2009
Fish Tank (2009)	Biswas, Sunanda	2009
The Pianist (2002)	Walerys, Zbigniew	2002
Harry Potter and the Prisoner of Azkaban (2004)	Ford, Abby	2004
August Rush (2007)	Austen, Marc Alan	2007
Casino (1995)	Molinaro, Joe	1995
The Great Debaters (2007)	Moussa, Tarek	2007
An American Werewolf in London (1981)	Woodvine, John	1981
The Godfather (1972)	Richards, Sal	1972
Gegen die Wand (2004)	Kira?, G?ven	2004
Munich (2005)	D'Agostino, Greg	2005
Gone with the Wind (1939)	Anderson, Mary (I)	1939
The Producers (1967)	Winwood, Estelle	1967
The Ten Commandments (1956)	Rhoads, Gloria	1956
Lo imposible (2012)	Wattanakul, Kowit	2012
Rotten Apple (2007)	Kereishi, Tania	2007
The Hangover (2009)	Burks, Jernard	2009
Legends of the Fall (1994)	Slavin, Randall (I)	1994
Watchmen (2009)	Allan, Sean	2009
All About Eve (1950)	Whitney, Robert (I)	1950
Papillon (1973)	Hanmer, Don	1973
Ryan's Song (2007)	Horwitz, Knute	2007
Walk the Line (2005)	Perrone Jr., Ron	2005
Recalled (2007)	Bulivant, Emma	2007
Pick-Up Lines 29: Patio Pleasures (1998) (V)	Segal, Blair	1998
Wonder Boys (2000)	McMichael, Robert James	2000
25th Hour (2002)	Dawson, Rosario	2002
Reality in the Ring: Filming Rocky's Final Fight (2007) (V)	Templeton, Kevin King	2007
The Longest Day (1962)	Servais, Jean	1962
Collateral (2004)	Flores, Martin (IV)	2004
Die Hard: With a Vengeance (1995)	Saito, James (I)	1995
Felon (2008)	Browning, Chris (I)	2008
The Lincoln Lawyer (2011)	Acevedo, Jose (III)	2011
The Fisher King (1991)	Smith, Frazer	1991
Beauty and the Beast (1991)	Dvorsky, George	1991
Zero Dark Thirty (2012)	Lambert, Ben (II)	2012
Lincoln (2012)	Sease, Drew	2012
Warrior Woman (2011)	Slavin, Leslee	2011
The People vs. Larry Flynt (1996)	Greene Jr., Benjamin	1996
The People vs. Larry Flynt (1996)	Stahl, Andy (I)	1996
The Guard (2011)	McKeon, Gay	2011
Release the Funny (2007)	Greer, Daniel	2007
A Bridge Too Far (1977)	Stride, John	1977
Deconstructing Harry (1997)	Aranha, Ray	1997
Flipped (2010)	Broussard, Israel	2010
Star Trek: Gag Reel (2009) (V)	Nimoy, Leonard	2009
Once Upon a Time in America (1984)	Shallo, Karen	1984
The Assassination of Jesse James by the Coward Robert Ford (2007)	Parks, Michael (I)	2007
Looper (2012)	Marmolejo, Miles	2012
Rayos XXX (2004) (V)	Roccaforte, Franco	2004
The Fighter (2010/I)	Lauricella, Dennis	2010
La piel que habito (2011)	S?nchez, Susi	2011
Juno (2007)	Garner, Jennifer (I)	2007
To Catch a Thief (1955)	Jordan, Beverly Ruth	1955
Man on Fire (2004)	Trujillo, Nydia A.	2004
300 (2006)	Benskin, Tyrone	2006
Moonlight Sonata (2009)	Green, Dawn (II)	2009
Kung Fu Panda 2 (2011)	DeMaio, Michael	2011
Lucky Number Slevin (2006)	Jackson, J.D. (I)	2006
Hexen bis aufs Blut gequ?lt (1970)	Maien, Michael	1970
Submarine (2010)	Stiller, Ben	2010
Some Like It Hot (1959)	Barry, Dave (I)	1959
Harry Potter and the Order of the Phoenix (2007)	Rawlins, Adrian	2007
Platoon (1986)	Rogers, Than	1986
Moneyball (2011)	Stein, Jon	2011
Toy Story (1995)	O'Donohue, Ryan	1995
The Lincoln Lawyer (2011)	Moreno, Matthew (I)	2011
The Piano (1993)	Wharerau, Lawrence	1993
Love Actually (2003)	Boysell, Tiffany	2003
Almost Famous (2000)	Deschanel, Zooey	2000
Lethal Weapon (1987)	Dismukes, Deborah	1987
Moonrise Kingdom (2012)	Moreira, Tyler	2012
Casino (1995)	Washko Jr., Frank	1995
Ric Flair & The Four Horsemen (2007) (V)	Welch, Robert (VIII)	2007
Kick-Ass (2010)	Tingblad, Kirk	2010
Babel (2006)	Sfia Ait Benboullah	2006
Beasts of the Southern Wild (2012)	Holby, Hannah	2012
Apollo 13 (1995)	Jefferson Jr., Herbert	1995
The Last Emperor (1987)	Liang, Dong	1987
La leggenda del pianista sull'oceano (1998)	Supnick, Michael	1998
Blowjob Adventures of Dr. Fellatio 34 (2001) (V)	Love, Amira	2001
The Meaning of Life (1983)	Murphy, Kerri	1983
Red Dwarf: The Beginning - Series I (2007) (V)	Charles, Craig (I)	2007
(500) Days of Summer (2009)	Bagg, Olivia Howard	2009
Say Anything... (1989)	Hall, Philip Baker	1989
No Man's Land: Latin Edition 2 (2001) (V)	Fox, Starla	2001
Into the Wild (2007)	Ellie, Alvin	2007
Oldeuboi (2003)	Ji, Dae-han	2003
Remains (2007/II)	Hayslip, Peyton	2007
Kiss Kiss Bang Bang (2005)	Hackett, Martha	2005
The Social Network (2010)	Adler, Shane (I)	2010
The Fugitive (1993)	Landsman, Beth A.	1993
Legends of the Fall (1994)	Auger, Sekwan	1994
The Lord of the Rings: The Return of the King (2003)	Tolkien, Royd	2003
Iron Man (2008)	Kaspar, Jeannine	2008
Rikud Mesukan (2007)	Albin, Galia	2007
Across the Universe (2007)	Backer, Matthew (I)	2007
Road to Perdition (2002)	Kross, Ed	2002
The Matrix (1999)	Aston, David (I)	1999
Hornets' Nest (1970)	Cassuto, Giuseppe	1970
Terms of Endearment (1983)	Fox, Huckleberry	1983
The Longest Day (1962)	Sands, Tommy (I)	1962
Boksuneun naui geot (2002)	Gi, Ju-bong	2002
Lord of War (2005)	Niccol, Jack	2005
Batman Begins: Path to Discovery (2005) (V)	Mottram, Mark	2005
All About Eve (1950)	Pollard, 'Snub'	1950
Charade (1963)	Daumergue, Albert	1963
Citizen Kane (1941)	Rice, Sam (I)	1941
Manhunter (1986)	Ayala, Renee	1986
Star Wars: Episode V - The Empire Strikes Back (1980)	Maguire, Oliver	1980
Duck Soup (1933)	Marx, Zeppo	1933
The Bank Job (2008)	Thomas, Brian (XX)	2008
Bin-jip (2004)	Lee, Seung-yeon (I)	2004
Shrek (2001)	Knights, Christopher (I)	2001
How to Train Your Dragon (2010)	Hill, Jonah	2010
La dolce vita (1960)	Morand, Maite	1960
127 Hours (2010)	Wood, Jeffrey (IV)	2010
Shichinin no samurai (1954)	Takahara, Toriko	1954
Four Lions (2010)	Elgadi, Waleed	2010
Malcolm X (1992)	Schultz, Armand	1992
Revamped (2007) (V)	Taylor, Crow	2007
Philadelphia (1993)	Fink, Randy Aaron	1993
Rails & Ties (2007)	Levy, Micky	2007
The Fly (1986)	Carlson, Leslie	1986
Star Wars (1977)	Blake, Paul (II)	1977
The Terminal (2004)	Slome, Susan	2004
Moonrise Kingdom (2012)	Callahan, Liz	2012
The Meaning of Life (1983)	Idle, Eric	1983
The Blues Brothers (1980)	Mr. T	1980
Enemy at the Gates (2001)	Bondar, Natalya	2001
Kari-gurashi no Arietti (2010)	Henrie, David (I)	2010
Reflections (2007/I)	Yuriev, Konstantin	2007
Billy Elliot (2000)	Bell, Zoe (II)	2000
MASH (1970)	Hall, Roy (III)	1970
Cast Away (2000)	Rapke, Aaron	2000
The Curious Case of Benjamin Button (2008)	Fitzgerald, Wilbur	2008
Harenchi gakuen: shintai kensa no maki (1970)	Shishido, J?	1970
The Gold Rush (1925)	Vedders, Jack	1925
Live Free or Die Hard (2007)	McDorman, Jake	2007
Layer Cake (2004)	Gambon, Michael	2004
Hunger (2008)	Jenkins, Paddy	2008
Harry Potter and the Half-Blood Prince (2009)	Wilson, Simon John	2009
Shichinin no samurai (1954)	Mifune, Toshir?	1954
La strada (1954)	Passante, Mario	1954
August Rush (2007)	Showers, Talif	2007
Iron Man Three (2013)	Gethard, Chris	2013
Cool Hand Luke (1967)	McLiam, John	1967
Moonrise Kingdom (2012)	Young, Luke (I)	2012
The Ides of March (2011)	Jones Jr., Frank	2011
Labyrinth (1986)	Henson, Cheryl	1986
Seabiscuit (2003)	Mahaffey, Valerie	2003
Star Trek: First Contact (1996)	Phillips, Ethan (I)	1996
JFK (1991)	Jackson, Doug (I)	1991
Todo sobre mi madre (1999)	Sufrategui, Paz	1999
Restul e tacere (2007)	Gramosteanu, Andreea	2007
Les choristes (2004)	Gatignol, Gr?gory	2004
Narcisse (2002)	Dassigny, Diane	2002
North by Northwest (1959)	Leverett, Larry (I)	1959
American Gangster (2007)	Kirk, Robert C.	2007
Reign Over Me (2007)	Loren, Lela	2007
Reign Over Me (2007)	Loren, Lela	2007
The Pursuit of Happyness (2006)	Andris, Martin	2006
Spider-Man (2002)	Gorman, Marcus	2002
21 Grams (2003)	Dee, Trent	2003
MASH (1970)	Kuga, Mary Jean	1970
Remember the Titans (2000)	Peterson, Ernest	2000
Fargo (1996)	Ozasky, Robert	1996
The Godfather (1972)	Martino, Raymond	1972
Collateral (2004)	Williams, Wade (II)	2004
Seven Pounds (2008)	Siringi, Cosby	2008
The Life of David Gale (2003)	Taylor, Samuel (II)	2003
Redline (2007)	Edney, Paul	2007
Goodfellas (1990)	Silvestri, Larry	1990
Die unendliche Geschichte (1984)	Hayes, Patricia (I)	1984
The Incredibles (2004)	Scott, Bob (III)	2004
Spider-Man (2002)	Sims, Robair	2002
Dogville Confessions (2003)	Kier, Udo	2003
Now You See Me (2013/I)	Michaelson, Caleb	2013
Kurenai no buta (1992)	Katsura, Bunshi	1992
Carlito's Way (1993)	Finn, John (I)	1993
Biutiful (2010)	Mu?oz, Federico (I)	2010
Crazy Heart (2009)	Farrell, Colin (I)	2009
Lethal Weapon (1987)	Skaggs, Jimmie F.	1987
Grindhouse (2007)	Wilson, Kevin (XV)	2007
Hooligans (2005)	Rnic, Peter	2005
The Right Stuff (1983)	Crocker, Mickey (I)	1983
The Fighter (2010/I)	Bianchi-Coppola, Joseph	2010
The Incredibles (2004) (VG)	Fox, Spencer (II)	2004
Perfume: The Story of a Murderer (2006)	Vidal, Laura (III)	2006
Lincoln (2012)	Kennedy, Michael Stanton	2012
Drive Angry (2011)	O'Rear, Jonathan	2011
Ratatouille (2007) (VG)	Romano, Lou	2007
Ratatouille (2007) (VG)	Romano, Lou	2007
Roman Holiday (1953)	Gross, Otto	1953
Collateral (2004)	Adelstein, Paul	2004
Se7en (1995)	Cathey, Reg E.	1995
Roman Holiday (1953)	Viori, Cesare	1953
A Fish Called Wanda (1988)	Palmer, Geoffrey (I)	1988
Me and You and Everyone We Know (2005)	Reza, Brendan	2005
American Gangster (2007)	Ortiz, John (I)	2007
Up in the Air (2009/I)	Gorkiewicz, Marlene	2009
Up in the Air (2009/I)	Gorkiewicz, Marlene	2009
The Road to Fallujah (2009)	Mardan, Matthew	2009
The Kid (1921)	Dunbar, Robert (I)	1921
Atonement (2007)	Stocker, Paul (III)	2007
North by Northwest (1959)	Coolidge, Philip	1959
North by Northwest (1959)	Weaver, Ray (I)	1959
Moulin Rouge! (2001)	Harlow, Trent	2001
Spider-Man (2002)	Spencer, Octavia	2002
Airplane! (1980)	Mallory, Barbara	1980
Braindead (1992)	Cahill, Anna	1992
Halloween (1978)	Cyphers, Charles	1978
There Will Be Blood (2007)	Barrett, Mary Elizabeth	2007
Home Alone (1990)	Barrymore, Lionel	1990
The Hustler (1961)	Pellow, Clifford A.	1961
The Princess Bride (1987)	Pykett, Derek	1987
Rapturious (2007)	Mayo, Ken (I)	2007
Django Unchained (2012)	Johnson, Don (I)	2012
Across the Universe (2007)	Brown, Enrique (I)	2007
Real Female Orgasms 7 (2007) (V)	Runaway, Faye	2007
The Ten Commandments (1956)	Tribble, Pat	1956
In the Bedroom (2001)	Mekin, Jared	2001
A Nightmare on Elm Street (1984)	Shaye, Lin	1984
Rio Bravo (1959)	Bruggeman, George	1959
Retaso (2007)	Reyes, Charina	2007
Reality (2007)	Bores, Brad	2007
Braveheart (1995)	Jeloudov, Greg	1995
Dogville (2003)	Karlsson, Hans (I)	2003
Homer (1970)	Ogden, Grant (I)	1970
Munich (2005)	Bruni Tedeschi, Valeria	2005
Mr. Nobody (2009)	Chadelaud, Val?rie-Marie	2009
Die Hard: With a Vengeance (1995)	Vasicek, Don	1995
A Bug's Life (1998)	Rosen, Brian M.	1998
Dawn of the Dead (1978)	Baker, Fred (I)	1978
The Man Who Knew Too Much (1956)	Aherne, Patrick	1956
Upon a Midnight Clear (2009)	Duran, Charles (II)	2009
The Place Beyond the Pines (2012)	West, Kevin Craig	2012
The Boondock Saints (1999)	Chaffee, Matthew	1999
Gandhi (1982)	Santana, Gito	1982
Revolutionary Road (2008)	Rusolo, Maria	2008
Lincoln (2012)	McPherson, Alexander	2012
Moneyball (2011)	Benson, Phil (II)	2011
Inglourious Basterds (2009)	Pistor, Ludger	2009
Brazil (1985)	Pringle, Bryan	1985
Zwartboek (2006)	de Bruin, Ronald	2006
Rise of the Footsoldier (2007)	Lea, Derek	2007
Tangled (2010)	Kiel, Richard	2010
Rocket Science (2007)	Noone, Elisabeth	2007
Batman Begins (2005)	Bedella, David	2005
Harry Potter and the Deathly Hallows: Part 1 (2010)	Tena, Natalia	2010
C'era una volta il West (1968)	Cardinale, Claudia (I)	1968
2001: A Space Odyssey (1968)	Blount, Sheraton	1968
Trois couleurs: Blanc (1994)	Mayzel, Jan	1994
The Godfather (1972)	Marley, John (I)	1972
Harry Potter and the Deathly Hallows: Part 1 (2010)	Byrne, Scarlett	2010
The 40 Year Old Virgin (2005)	McKane, Matt	2005
Rain in the Mountains (2007)	Pierre, Steve	2007
Dirty Harry (1971)	Dunlap, Al	1971
Rusalka (2007)	Prokofieva, Vera	2007
Rundweltm?dchen gesucht! (2007)	Nawrot, Robert	2007
Rocky (1976)	Glassberg, Peter	1976
Carlito's Way (1993)	Suarez, Alberto (IV)	1993
Hauru no ugoku shiro (2004)	Kimura, Takuya (I)	2004
Bringing Up Baby (1938)	Walker, Virginia (I)	1938
Spartacus (1960)	Keast, Paul	1960
The Blind Side (2009)	Bullock, Sandra	2009
Harry Potter and the Order of the Phoenix (2007)	Wood, Lisa (X)	2007
MASH (1970)	Haru, Sumi	1970
Halls of Anger (1970)	Smith, Linda (I)	1970
Witness (1985)	Kaiser, Ardyth	1985
American Gangster (2007)	Tolbert, Latonya	2007
Collateral (2004)	Yuon, Inmo	2004
Hibotan bakuto: ory? sanj? (1970)	Kond?, Y?suke	1970
Babel (2006)	Yamashita, Sachiyo	2006
Munich Mambo (2005)	Dietz, Heiko	2005
Superman (1978)	Ensign, Michael	1978
Babel (2006)	Raihon, Yuko	2006
Gone with the Wind (1939)	Gable, Clark (I)	1939
Billy Elliot (2000)	Birkett, Janine	2000
Live Free or Die Hard (2007)	Pietanza, Vito	2007
The World's Fastest Indian (2005)	Carter, Martha (I)	2005
Kramer vs. Kramer (1979)	Ramage, Jack	1979
Citizen Kane (1941)	Dulier, Suzanne	1941
An American Werewolf in London (1981)	Ryan, Paddy	1981
Rio Bravo (1959)	Nelson, Ricky (I)	1959
Blood Diamond (2006)	Lukola, Anointing	2006
Rys (2007)	Piszczatowski, Andrzej	2007
Heatseeker (1995)	Huelves, Hazel	1995
The Terminal (2004)	Golson, Benny	2004
Hauru no ugoku shiro (2004)	?izumi, Y?	2004
Seven Psychopaths (2012)	Schlessinger, Andrew	2012
Celda 211 (2009)	Tosar, Luis	2009
Labyrinth (1986)	Georghiou, Anthony	1986
The Insider (1999)	Ufland, Chris	1999
Cinderella Man (2005)	Bracken, Cooper	2005
The Adventures of Priscilla, Queen of the Desert (1994)	Boyce, Bob	1994
The Goonies (1985)	Brolin, Josh	1985
Gegen die Wand (2004)	Maceo Parker und Band	2004
Celda 211 (2009)	Zuazua, Anartz	2009
American Gangster (2007)	Luckey, Shawn	2007
Crazy, Stupid, Love. (2011)	Diz, Jessica	2011
Boyz n the Hood (1991)	Fishburne, Laurence	1991
The Town (2010)	Ryan, Eric (XI)	2010
Running Scared (2006)	Neuberger, Alex	2006
Rak haeng Siam (2007)	Sakveerakul, Chookiat	2007
The Devil's Advocate (1997)	Seamon, Edward	1997
United 93: The Families and the Film (2006) (V)	Beaven, Kimi	2006
Aladdin (1992/II) (V)	Clarke, Cam	1992
Serpico (1973)	Pelt, Tim	1973
Man of Steel XXX: An Axel Braun Parody (2013) (V)	Masterson, Eric	2013
Collateral (2004)	Yi, Christy	2004
Malcolm X (1992)	Bassett, Angela	1992
Babel (2006)	Lizarraga, Santiago	2006
Jurassic Park (1993)	Neill, Sam	1993
A Bridge Too Far (1977)	de Gaulle, Charles	1977
Witness (1985)	King, John D.	1985
Traffic (2000)	Dunham, Stephen (I)	2000
Shutter Island (2010)	Kemp, Tom (I)	2010
Dogville (2003)	Bacall, Lauren	2003
The Muppets (2011)	Gonzalez Vega, Art	2011
Lilja 4-ever (2002)	Okunev, Aleksander	2002
Avatar: The Game (2009) (VG)	Cressida, Kathryn	2009
JFK (1991)	King, Martin Luther	1991
Biutiful (2010)	G?mez, Eduardo (III)	2010
A Bridge Too Far (1977)	Shaw, Anthony Pullen	1977
The Man Who Knew Too Much (1956)	Bruce, Janet (I)	1956
Bonnie and Clyde (1967)	Marker, Russ	1967
Good Bye Lenin! (2003)	Catania, Mimmo	2003
Minority Report (2002)	O'Hurley, Shannon	2002
No Country for Old Men (2007)	Posey, Matthew	2007
Harry Potter and the Goblet of Fire (2005)	Murray, Devon (I)	2005
Rushmore (1998)	Hammonds Jr., James R.	1998
Frailty (2001)	Davis, Edgar L.	2001
Rebel Studz: The Uncensored Documentary (2007)	Coleman, Mike (III)	2007
Tropa de Elite (2007)	Junior, Marcello Melo	2007
The Bank Job (2008)	Fairbrass, Craig	2008
Blow (2001)	Maylam, Genevieve	2001
Upon a Midnight Clear (2009)	Carter, Spencer	2009
Heintje - Mein bester Freund (1970)	Hintze, Thomas (II)	1970
Changeling (2008)	Stein, Mary (I)	2008
The Perks of Being a Wallflower (2012)	Garner, Julia	2012
Labyrinth (1986)	Spriggs, Linda	1986
The Truman Show (1998)	Jones, O-Lan	1998
The Sixth Sense (1999)	Hartley, Neill	1999
Now You See Me (2013/I)	Ortiz, Gustavo I.	2013
Milk (2008/I)	Christ, Peaches	2008
American Gangster (2007)	Daniels, Cicily	2007
Angel Heart (1987)	Severe, Peggy	1987
Ice Age (2002)	Tudyk, Alan	2002
Raising Arizona (1987)	Alexander, Richard (II)	1987
Titanic Explorer (1997) (VG)	Lea, Derek	1997
The Hudsucker Proxy (1994)	Whiting, Richard (I)	1994
Star Trek Into Darkness (2013)	Brody, Jon Lee	2013
Argo (2012)	Spiering, Ania	2012
Rush Hour 3 (2007)	Tucker, Chris (I)	2007
The Notebook (2004)	Allen, Joan (I)	2004
Beauty and the Beast (1991)	Perito, Jennifer	1991
An Education (2009)	Wayman, David (I)	2009
MASH (1970)	Sievers, Linnea	1970
The Great Dictator (1940)	Dryden, Wheeler	1940
Pieces (1998)	Schoubye, Anders	1998
Almost Famous (2000)	Caron, Jesse	2000
Big Business (1988)	Damien, Troy	1988
The Wizard of Oz (1939)	Winters, Johnny	1939
Edward Scissorhands (1990)	Greenberg, Marti	1990
Return of the Ghostbusters (2007)	Buscemi, Brandi	2007
Blood Diamond (2006)	Mabaso, Mduduzi	2006
Clerks II (2006)	O'Halloran, Brian (I)	2006
Resurrecting the Champ (2007)	Delaney, Hugh (I)	2007
Grindhouse (2007)	Williams, Charlita	2007
The Matrix (1999)	Taylor, Robert (VII)	1999
Harry Potter and the Order of the Phoenix (2007) (VG)	Fiennes, Ralph	2007
Raw in Paris (2007) (V)	Marks, Jessie	2007
Rakshakan (2007)	Lalitha, K.P.A.C.	2007
Moulin Rouge! (2001)	Dowlut, Darren	2001
The Birds (1963)	Pleshette, Suzanne	1963
A Clockwork Orange (1971)	Clark, Steadman	1971
Ronin (1998)	Breton, Daniel (I)	1998
RoboCop (1987)	Sachs, Adrianne	1987
Cars (2006)	Foley, Dave (I)	2006
El secreto de sus ojos (2009)	Cuomo, Liliana	2009
Planes, Trains & Automobiles (1987)	Ward, Lyman (I)	1987
Mary Poppins (1964)	Darwell, Jane	1964
Dirty Pretty Things (2002)	Stenner, Ron	2002
The Longest Day (1962)	Nagy, Bill (I)	1962
Harry Brown (2009)	Styles, Robert (I)	2009
Blazing Saddles (1974)	Basie, Count	1974
El laberinto del fauno (2006)	Jones, Doug (I)	2006
The Curious Case of Benjamin Button (2008)	Smith, Terry Lee	2008
La dolce vita (1960)	Castellaneta, Donato	1960
Billy Elliot (2000)	Malahide, Patrick	2000
La piel que habito (2011)	R. Mahou, Marta	2011
Spider-Man (2002)	Jackson, Kevin (I)	2002
Gladiator (2000)	Corduner, Allan	2000
Nikita (1990)	de Garrigues, Pierre-Alain	1990
Aliens, Dragons, Monsters and Me (1986)	Bradbury, Ray	1986
Grindhouse (2007)	Briggs, Chris (I)	2007
Romantik (2007)	Cigdemoglu, Zaven	2007
Raising Arizona (1987)	Stewart, Michael (III)	1987
The Aviator (2004)	Lynch, Brian T.	2004
Some Like It Hot (1959)	Curtis, Tony (I)	1959
Lincoln (2012)	McGowan, Margaret Ann	2012
Terms of Endearment (1983)	Daniels, Jeff (I)	1983
2001: A Space Odyssey (1968)	Brahms, Penny	1968
Ghost Busters (1984)	Cafiso, Matteo	1984
Thank You for Smoking (2005)	Miller, Dennis (I)	2005
Rang De Basanti (2006)	Chhabra, Mukesh	2006
Clerks II (2006)	Prough, Robin	2006
Titanic (1997)	Barry, Jason (I)	1997
The Ghost Writer (2010)	Pugh, Robert (I)	2010
Across the Universe (2007)	McGarrigal, Tim	2007
Cidade de Deus (2002)	Melo, Leonardo (I)	2002
Hollywood Singing & Dancing: A Musical History - 1970's (2009) (V)	Savage, John (I)	2009
Contact (1997)	Allen, Natalie (I)	1997
The Sixth Sense (1999)	Barton, Mischa	1999
O Brother, Where Art Thou? (2000)	Rainer, Georgia Rae	2000
Chaplin (1992)	McCarthy, Joseph (II)	1992
Forrest Gump (1994)	Stefanelli, Joe	1994
MASH (1970)	Ballard, William (IV)	1970
In the Bedroom (2001)	Cartwright, Veronica	2001
Back to the Future Part III (1990)	Sperber, Wendie Jo	1990
The World's Fastest Indian (2005)	Bellinger, Juliana	2005
Leaving Las Vegas (1995)	Jenney, Lucinda	1995
Lolita (1962)	Gibbs, Susanne	1962
Narc (2002)	Openshaw, Anne	2002
Spider-Man 2 (2004) (VG)	Szarabajka, Keith	2004
Man on the Moon (1999)	Emami, Shari	1999
Malcolm X (1992)	Kelly, Reade	1992
Round Butt Sluts 4 (2007) (V)	Starr, Rachel	2007
Casino (1995)	Maczala, Csaba	1995
Incendies (2010)	Niam, Nafeh	2010
Das Leben der Anderen (2006)	Bauer, Hans-Uwe	2006
Malcolm X (1992)	Young, Andrew (IV)	1992
The Natural (1984)	Redford, Robert (I)	1984
Hu qi (1970)	Ko, Hsiang Ting	1970
How to Succeed with Sex (1970)	Ramsey, Margaretta	1970
The Evil Dead (1981)	Gillis, Philip A.	1981
The Illusionist (2006)	Franklin, Vincent	2006
Pulp Fiction (1994)	Allman, Cie	1994
Harry Potter and the Half-Blood Prince (2009)	Walters, Julie (I)	2009
Pride & Prejudice (2005)	Simpson, Jay (I)	2005
Tangled (2010)	Douglas, Terri	2010
